,Unnamed: 0.2,SITE,SYSTEM,DEPT,Clay,Silt,Sand,pH,Aggregate Stability,Bulk Density,Organic Carbon,Dissolved Org. Carbon,Carbon-to-Nitrogen,Ergosterol,Microbial Carbon,Microbial Nitrogren,Microbial Phosphorus,Manosamine,Muramic Acid,Glucosamine,Sum Aminosugars,LAP,NAG,GLU,XYL,CEL,PHO,BoundingBox,LocationBBox,BoundingBoxObjects,BoundingBoxSize
22,22,Grü,1,5.0,-0.3317327914584006,1.4192135153450074,-0.905523346667989,1.1893306807801045,0.5936018533111738,-0.3055911850341833,0.5831744564184514,1.712777631191442,-0.4017242964139006,2.887637632705628,1.762696896826349,1.4834041049396902,-1.13643142090044,1.2898364156494375,1.8481902508333663,0.8497737796766671,1.4557086493059732,1.7494845205757368,2.2509907422717665,2.1722578077811945,2.490030017696321,2.0249115206968664,0.5355046763967657,"15.784130,48.551831,15.790234,48.553660",Grü,"[BBox(((15.78413, 48.551831), (15.790234, 48.55366)), crs=CRS('4326'))]","(7, 3)"
23,23,Grü,2,5.0,-0.2984665016851343,1.137683081193848,-0.709305823307086,0.8478967364188718,-1.279414347267121,0.6235712018940753,-1.0076091826618754,-0.6157388564031107,-1.1756191512209229,-0.1060287884795327,-0.5360002130504994,-0.3974357534724341,-0.6236255049396108,-0.8478123283226191,-0.3831817674141695,-0.7690575507822681,-0.5989464274922878,0.2177337469303323,0.3319026160104508,0.4752023822367365,0.4691550638238355,0.2241961711782039,-0.1997899489908369,"15.784130,48.551831,15.790234,48.553660",Grü,"[BBox(((15.78413, 48.551831), (15.790234, 48.55366)), crs=CRS('4326'))]","(7, 3)"
24,24,Lack1,0,5.0,-1.3378916385707698,-0.8053435031705523,1.2918422152056406,0.220396514349578,1.2018538676645667,1.057180315793928,-0.5641324163710562,0.630573825885788,1.4201765280489589,-0.0108888894488252,-1.0434867895747566,-1.2017276466994524,0.0462251745181871,-0.8478123283226191,-0.4745140696333126,-0.6356401814577614,-0.5120788577645717,-0.3712943519174723,0.4234552528083004,-0.5086091056722777,-0.5015591545723012,-0.3306053851023138,-0.0568352652730432,"15.784130,48.551831,15.790234,48.553660",Lack1,"[BBox(((15.78413, 48.551831), (15.790234, 48.55366)), crs=CRS('4326'))]","(7, 3)"
25,25,Lack1,1,5.0,-0.8064216622547421,-1.103066537455896,1.2463457449254431,-0.0712065300238004,1.350310006672511,-1.0489210945767888,1.672128084605993,1.800667752958778,-0.5354006089490146,1.7564114568844549,0.8008490545828938,-0.2731267578451995,1.550972185004578,-0.8478123283226191,1.5018452769507122,1.434880931039361,1.530972293533561,0.7354500528452634,1.2665005299609322,0.5605953264378312,0.2912161726158372,0.3435404467684779,0.5244896307165919,"15.784130,48.551831,15.790234,48.553660",Lack1,"[BBox(((15.78413, 48.551831), (15.790234, 48.55366)), crs=CRS('4326'))]","(7, 3)"
26,26,Lack1,2,5.0,-1.49806374798671,-0.700006170560633,1.293733132706075,-2.1050454850836875,0.0862125994870664,0.375794565379873,-1.024538990101625,-0.1629608087340579,0.3607396269461933,-0.4930691073560789,-0.8719590949131063,-1.1614664239703938,-0.937696309987763,-0.8478123283226191,-0.7787434578609461,-0.961125154710074,-0.8204417645707267,-1.2310404278545606,-0.6622726412644816,-1.0429543557271008,-0.8230725469237733,-0.8231267183809756,-0.138628117576404,"15.784130,48.551831,15.790234,48.553660",Lack1,"[BBox(((15.78413, 48.551831), (15.790234, 48.55366)), crs=CRS('4326'))]","(7, 3)"
27,27,Lack2,0,5.0,-0.4283202143769652,-0.6669046580298349,0.723332892601247,0.9124923475142406,0.5183476167372285,0.3138504062513225,-0.1867042617002709,-0.0406874719908954,-0.7936805872184112,0.1302884372980024,0.4765676627492378,0.4087503936007467,0.2277285706342255,0.9647452057343496,0.4936122634468335,-0.1708464203049301,0.2238613674945324,-0.201643392201988,-0.5027672280137305,-0.2981037161055131,-0.1486959143927423,-0.126278294497975,-0.733954743108824,"16.474621,47.600188,16.477470,47.601056",Lack2,"[BBox(((16.474621, 47.600188), (16.47747, 47.601056)), crs=CRS('4326'))]","(4, 2)"
28,28,Lack2,1,5.0,0.1564753901759615,-0.2851759388762774,0.1361681760254592,-0.0084565078168713,1.390766414250738,-1.7303068449908452,0.6477103035819419,1.6571809189025484,-0.9510666425430776,0.5755307422142643,1.2757469839445217,0.8514596950518561,1.163329101169094,1.802211004342945,2.589707723651137,1.8626304720322195,2.394046836580192,0.2967577906653609,5.83771499140979,0.3921036517610907,0.4435132609238238,0.1013676852331436,1.3517674980228118,"16.474621,47.600188,16.477470,47.601056",Lack2,"[BBox(((16.474621, 47.600188), (16.47747, 47.601056)), crs=CRS('4326'))]","(4, 2)"
29,29,Lack2,2,5.0,0.1951982104607466,-0.5160322092146544,0.2912333632584795,0.7187055142281342,0.3483541883263376,0.7474595201511766,-0.5347387452567433,-0.4288787007030634,-1.0545994853530596,-0.270183024048966,-0.2063529741956176,0.2115392236213676,-0.0421426904436683,0.8568101842578033,0.0341958001515382,0.0187837047396663,0.1520343497496855,-0.6606487848466419,-0.7688566597339163,-0.7426247109843586,-0.5594450272613704,-0.5508480241733241,-1.0548376025470407,"16.474621,47.600188,16.477470,47.601056",Lack2,"[BBox(((16.474621, 47.600188), (16.47747, 47.601056)), crs=CRS('4326'))]","(4, 2)"
30,30,Man1,0,5.0,-0.3415428328968194,-0.8136172383852185,0.7901867784389861,-0.1228830189000944,-0.1173899347127064,0.8094036792797258,-0.255002288294817,-0.0544880743321102,-0.4617179673309633,0.0699825008587266,-0.2059716576758817,0.1004805477022643,-0.2732155161951468,-0.8478123283226191,-0.0045819058369131,-0.1603946879471274,-0.0479639442928485,-0.8454305821116656,-0.8159547566768959,-0.7471955094916553,-0.6161074245454942,-0.5457752791845852,-1.152583943879279,"16.626563,47.983387,16.632571,47.984766",Man1,"[BBox(((16.626563, 47.983387), (16.632571, 47.984766)), crs=CRS('4326'))]","(7, 3)"
31,31,Man1,1,5.0,-0.576232212303697,-1.0256522397364596,1.0703809432139335,0.1908670921345524,1.4412669128152178,0.0660737697371201,0.5276888870471502,1.1347689748489669,0.3151179422097059,1.914389583920682,0.7185851199191651,0.2516592396920344,0.1492517709572751,-0.8478123283226191,1.068208281778278,0.658306617445652,0.8153182733129313,-0.377617718213441,0.0336758235484435,-0.0957141302810359,-0.1497105381386471,-0.0381441867686647,-0.8164098549875263,"16.626563,47.983387,16.632571,47.984766",Man1,"[BBox(((16.626563, 47.983387), (16.632571, 47.984766)), crs=CRS('4326'))]","(7, 3)"
32,32,Man1,2,5.0,-0.3928186017286761,-0.83954905661959,0.8359619102455634,-0.2206992299873666,-0.7177704853332697,1.057180315793928,-0.7348314422000485,-0.7496441294052968,-1.043618092982918,-0.2342471267875769,-0.6737473494142638,-0.7682668903150913,-0.1343061088977543,-0.8478123283226191,-0.5277801907801952,-0.8572628759062855,-0.6966288904134701,-0.2653645000518221,-0.7465739963856607,-0.6014227458354239,-0.5288049184344881,-0.5604291116986493,-1.0170608140429689,"16.626563,47.983387,16.632571,47.984766",Man1,"[BBox(((16.626563, 47.983387), (16.632571, 47.984766)), crs=CRS('4326'))]","(7, 3)"
33,33,Man2,0,5.0,0.6647331490386948,1.1118104080086677,-1.1807364366588964,0.2683818254489943,-0.9393791706925428,0.3138504062513225,0.2816015733881612,0.2844547191681229,-1.056241564020567,0.3949640771577088,0.3406494723320237,0.4907782769175633,-0.3155622659546325,2.446731212875875,0.8765558273533691,0.636133088306828,0.6782862280068569,-0.003592560279184,-0.4666716496333302,-0.3254516102584169,-0.0153893693909686,-0.1774685315397123,-0.7763108111096539,"16.563413,47.988471,16.570923,47.991401",Man2,"[BBox(((16.563413, 47.988471), (16.570923, 47.991401)), crs=CRS('4326'))]","(9, 6)"
34,34,Man2,1,5.0,0.6032568893579349,0.1609354521582072,-0.4293903200585186,0.456631892069783,0.7825876750506454,-0.0578145485199809,3.1591821226248222,-0.3637792879449337,-0.6744377472750286,3.152521592516332,4.590763950595643,3.5253634268448595,1.176714194535425,2.931107124517798,1.8254170555818447,2.10450279505816,2.3573931770768106,2.323546201905085,1.201083909290238,1.7734336055441149,3.225186623400175,1.845699604776683,0.3318673040580998,"16.563413,47.988471,16.570923,47.991401",Man2,"[BBox(((16.563413, 47.988471), (16.570923, 47.991401)), crs=CRS('4326'))]","(9, 6)"
35,35,Man2,2,5.0,1.2802278384909531,0.9613914045706218,-1.3806064164548495,0.310830369883093,-0.2472753944987293,-0.0578145485199809,0.3402771025917381,-0.3650016270094411,-0.684704570440078,0.0315919446706914,0.2887010635068641,0.5398102671746131,-0.4695116129289584,2.044265489090115,0.5511863114064091,0.5748281999980286,0.5031199644683082,0.1897072758647268,-0.1039351906665509,-0.0871420842215163,0.263080443958462,0.0418609682463192,-0.5414963486822303,"16.563413,47.988471,16.570923,47.991401",Man2,"[BBox(((16.563413, 47.988471), (16.570923, 47.991401)), crs=CRS('4326'))]","(9, 6)"
36,36,Moos1,0,5.0,1.273853751864796,0.1120487831654326,-0.7342311016220273,0.4068009920819271,1.0028304423398178,-1.17280941283389,1.3482715234071436,0.3986054156761704,-0.358834947238474,0.3460012743036318,0.7796485736844959,1.1396167754558335,0.5229794213667166,2.247519563503916,0.6522370711049225,0.8277369454828356,0.8129614011324441,0.1848963807113348,-0.4459448166484169,-0.0207389186596972,0.0893245047792278,0.0843281807427896,-0.475851695717419,"16.417673,47.999589,16.427618,48.004941",Moos1,"[BBox(((16.417673, 47.999589), (16.427618, 48.004941)), crs=CRS('4326'))]","(12, 10)"
37,37,Moos1,1,5.0,0.9653694338763776,0.0010203824888721,-0.4929002675796994,0.4215657031894399,1.4001522949582532,-1.1108652537053394,2.3414211208381213,1.7388016241777329,-0.4598202670957114,1.5283023993681413,2.2412140124827498,2.2744947056761844,0.2787373532755891,2.123545514698067,1.6046849685551132,2.398734617685299,2.162162965782988,2.857397382918148,1.7863540192985408,1.7819540673075795,1.5542719721680156,2.622034275272396,1.1011205882458026,"16.417673,47.999589,16.427618,48.004941",Moos1,"[BBox(((16.417673, 47.999589), (16.427618, 48.004941)), crs=CRS('4326'))]","(12, 10)"
38,38,Moos1,2,5.0,1.0155812280646648,0.4712629535934561,-0.874567036746398,0.2536171143414815,0.0667860648769202,-1.2966977310909913,0.9419890310369864,0.2481394198645265,-0.4313034107069585,0.9998662764635012,0.7792899212918978,1.5529688254526648,0.6848002699499429,1.9460695405831283,0.3792726421814796,0.9360583515246992,0.5755880419405466,0.7134698688737753,-0.0739728072361904,0.7578340928208832,1.0027772432086464,0.7336432971466241,0.183853239907274,"16.417673,47.999589,16.427618,48.004941",Moos1,"[BBox(((16.417673, 47.999589), (16.427618, 48.004941)), crs=CRS('4326'))]","(12, 10)"
39,39,Ro1,0,5.0,-1.0489493135770926,0.2210662521694842,0.3673427926509785,-1.5624423518825927,0.4891539578452616,0.685515361022626,-0.3470836030409309,0.2178569552986613,-0.4805779121648334,-0.0337821330534314,-0.5571174220983067,-0.059583130450418,0.0444050013152307,1.4885155863880095,0.3553574693739969,0.3045867933800171,0.5021105857464945,-0.0691415400449523,-0.3900179658701303,-0.0648721397546423,-0.4353224968328825,-0.215348883563013,0.4596691316517415,"15.717176,48.682057,15.723973,48.684352",Ro1,"[BBox(((15.717176, 48.682057), (15.723973, 48.684352)), crs=CRS('4326'))]","(8, 4)"
40,40,Ro1,1,5.0,-0.8183694142155632,0.1268679038239493,0.3211247880614047,-1.6418026740854743,1.6235134869859906,-1.482530208476643,1.2511849314809016,2.428555729191644,-0.547995012264286,1.2371668798564002,0.0064005791633981,0.1914264737406787,2.365712225510679,1.542805129164021,0.8043036206800973,2.5231953418223405,1.7495129418253912,0.7519513773933783,1.4683744277414137,1.0704093266812431,0.1567631537286278,1.1789169298363502,5.0392505744331615,"15.717176,48.682057,15.723973,48.684352",Ro1,"[BBox(((15.717176, 48.682057), (15.723973, 48.684352)), crs=CRS('4326'))]","(8, 4)"
41,41,Ro1,2,5.0,-1.191883081520149,0.0561764266959376,0.5650630978148584,-1.7377732962843069,-0.5154857352898725,0.9332919975368268,-0.3931242604139877,-0.5612067620091109,-0.3920181712057755,-0.2192063765116752,-0.9956342302049188,-0.5404713548764414,0.7548094954540658,0.7736940700770216,-1.146124583751884,-0.8990198202703535,-0.9934363319251012,-0.6548380117373063,-0.6583583822830522,-0.6756229930032387,-0.6608641975587599,-0.5469572932806285,1.112248269686094,"15.717176,48.682057,15.723973,48.684352",Ro1,"[BBox(((15.717176, 48.682057), (15.723973, 48.684352)), crs=CRS('4326'))]","(8, 4)"
42,42,Ro2,0,5.0,0.2301629551696196,1.0080305616941223,-0.8806179727477893,-1.2136260519676028,-0.1479960162509283,1.3049569523081304,-0.5707096531386358,-0.3618077733247601,0.1307302997330834,0.225506925665305,-0.3657574055819,-0.1786432277859081,0.297536172074239,0.8147039238679339,-0.2939298237168937,0.0801443606360541,0.0105308232016116,-0.7662160661012941,-0.8253859220380686,-0.744062728889431,-0.6996945383139124,-0.5376261470603497,-0.6541266505107065,"15.700557,48.697358,15.712502,48.705916",Ro2,"[BBox(((15.700557, 48.697358), (15.712502, 48.705916)), crs=CRS('4326'))]","(15, 16)"
43,43,Ro2,1,5.0,-0.0792486801686992,1.0487617855706142,-0.7537274562712467,-0.8223612076185141,1.1233161568294507,0.8713478384082763,0.0233924123665228,0.8554447834627809,-0.8172514007898612,0.9469059125503432,0.2390941973039319,0.2389147031505526,2.174140363908113,1.240966073904778,0.3023143109579285,0.5894371273949837,0.6214182402498903,-0.2778507579572985,0.0775985757242167,-0.0877226655199891,-0.2818013561028478,0.0339778945050289,0.1905105999618843,"15.700557,48.697358,15.712502,48.705916",Ro2,"[BBox(((15.700557, 48.697358), (15.712502, 48.705916)), crs=CRS('4326'))]","(15, 16)"
44,44,Ro2,2,5.0,0.6845289341502511,0.8177609384453243,-0.9681724291166036,-1.3705011074849265,-0.8408742071085102,1.2430127931795798,-0.715408862025386,-0.6848207286939914,-0.3292883546931114,-0.1851382058449155,-0.7509081040275133,-0.413741551290618,-0.0267981931551735,0.5775776278802286,-0.7661673281386394,-0.4890635769559466,-0.5383263908811994,-0.6260582080110624,-0.8738425328720595,-0.929495925944911,-0.820488643785542,-0.752532966745773,-0.6969305672125051,"15.700557,48.697358,15.712502,48.705916",Ro2,"[BBox(((15.700557, 48.697358), (15.712502, 48.705916)), crs=CRS('4326'))]","(15, 16)"
45,45,Sb,0,5.0,0.3284878779648394,0.3191156003845938,-0.4090928135209571,-0.0269123967012619,-1.0466026641822097,0.375794565379873,-0.9324576753555114,-1.0971038660646797,0.8625781590475059,-0.0797611624506306,0.2521420316390237,0.6400943216030822,0.0413000337813477,0.527297379717894,-0.4719785526907238,-0.3736511184636975,-0.4103816532052088,1.3380668371841695,0.9088984352245818,3.007978312398877,2.70283213975954,2.515707575314339,0.9097352540959583,"16.203697,48.510165,16.209061,48.512354",Sb,"[BBox(((16.203697, 48.510165), (16.209061, 48.512354)), crs=CRS('4326'))]","(7, 4)"
46,46,Sb,1,5.0,0.490026560317475,0.1970467905256355,-0.3990112375844288,0.4381760031853908,0.4193138806905134,0.685515361022626,-0.2484250515272376,0.5501754596751117,-0.4477780081059158,1.8814483550976,2.3113831085605847,2.573276994026525,1.5933732138668026,1.975330756091479,3.384021923268972,3.163113152271845,3.541794899304543,2.9945086725438497,2.9379705183570453,5.464753208868807,6.054013240350924,7.43245053961861,2.0723986774326173,"16.203697,48.510165,16.209061,48.512354",Sb,"[BBox(((16.203697, 48.510165), (16.209061, 48.512354)), crs=CRS('4326'))]","(7, 4)"
47,47,Sb,2,5.0,0.6538396104861817,0.0713635609938677,-0.3873522383646429,-0.0656697633584828,-0.6039527255858053,0.4996828836369742,-1.044270700404364,-1.07995168886917,-0.6150575188063616,-0.3172500526326176,-0.3713262412101688,-0.1502508827415534,0.1650253587993029,0.1897617070523083,-1.1128884607713856,-0.8581603678099967,-0.989201384355007,0.0133939346519946,0.3342815107653629,0.7716989357278758,0.630710075654659,0.6236991397381972,-0.0346176344157476,"16.203697,48.510165,16.209061,48.512354",Sb,"[BBox(((16.203697, 48.510165), (16.209061, 48.512354)), crs=CRS('4326'))]","(7, 4)"
48,48,Schach1,0,5.0,2.338209083609857,-0.2799908895638293,-0.979965783000894,0.7925290697656984,0.8713717064630435,-0.9250327763196876,0.3966834851105005,-0.7106081399258609,-1.0814053736195608,-0.3757701396652502,-0.7329616519930727,-0.5445508077697676,-0.7899583594669917,0.8932386948347377,-0.7891759884146526,-0.2031443836945003,-0.3624888714855063,-0.9736188188454592,-0.9594080659201027,-1.004164691946892,-0.8423662053146829,-0.8075374800250028,-0.6563840663316579,"16.449580,47.263076,16.452949,47.267567",Schach1,"[BBox(((16.44958, 47.263076), (16.452949, 47.267567)), crs=CRS('4326'))]","(4, 8)"
49,49,Schach1,1,5.0,2.353651357794513,-0.473776357403451,-0.8411027730873883,0.7999114253194556,1.434675327257219,-1.606418526733744,2.621381203850145,3.807827357465045,-1.0817616462256388,0.3436034894822318,-0.5495147498046935,-0.8607323043097131,-0.9015712302356732,0.9085051295822656,-0.3256801516612503,0.456814678818466,0.1691185184797951,-0.3128393735329784,-0.255041689865586,-0.7186027453137638,-0.5905916391361998,-0.5867892940314172,0.1070521517818428,"16.449580,47.263076,16.452949,47.267567",Schach1,"[BBox(((16.44958, 47.263076), (16.452949, 47.267567)), crs=CRS('4326'))]","(4, 8)"
50,50,Schach1,2,5.0,2.2011125343535416,-0.0368718790264308,-1.094167247829782,0.7537717031084774,0.56847487648774,-0.6772561398054868,0.3874490446888187,-0.4670472237496231,-0.7264766474753344,-0.3119790384677379,-0.900383981822111,-0.0983246448267992,-0.9152152225243226,0.7492131844654478,-0.9512459444466382,-0.4198544446800859,-0.5748497142768815,-1.0307639562601505,-0.9957817504100404,-1.0278537923692923,-0.869850764530215,-0.8454140772323105,-1.1399006258988562,"16.449580,47.263076,16.452949,47.267567",Schach1,"[BBox(((16.44958, 47.263076), (16.452949, 47.267567)), crs=CRS('4326'))]","(4, 8)"
51,51,Schach2,0,5.0,-0.4850915586613888,1.9937550948625948,-1.26238923998688,0.8977276364067277,-1.4798105162961062,0.685515361022626,-0.5038520413961896,-0.3811680468948641,1.1427352922482223,0.0346828820079253,0.4723859919264286,0.5442312322511598,0.0921432123428022,1.401029851346962,0.3203079353672576,0.6046585518709464,0.5999828685492709,-0.4059956346950132,-0.7411256183579484,-0.3920898276336184,-0.3031044382267848,-0.2438456885080804,-1.0574575588220818,"16.418547,47.265332,16.423879,47.266297",Schach2,"[BBox(((16.418547, 47.265332), (16.423879, 47.266297)), crs=CRS('4326'))]","(7, 2)"
52,52,Schach2,1,5.0,-0.2955088474007153,1.916334225471026,-1.3004116100416747,0.956786480836779,1.0079434998788062,-1.978083481505047,0.981103858093782,2.0815691560411027,-0.046470051606976,1.7971190849802363,2.5467156985721453,2.555779675899284,3.70034661839302,2.5930916399987627,3.965888804077495,5.6971642068921895,5.144265520405949,0.050852677834384,0.2681155953352495,-0.050215518955586,-0.185320291634458,0.0707953548542729,-0.6246657262015655,"16.418547,47.265332,16.423879,47.266297",Schach2,"[BBox(((16.418547, 47.265332), (16.423879, 47.266297)), crs=CRS('4326'))]","(7, 2)"
53,53,Schach2,2,5.0,-0.3090379194739979,1.864391728936694,-1.2541836532547304,0.7925290697656984,-1.910308050257412,-0.3675353441627339,-0.8911328967448091,-0.8815384574949061,0.4950725258021642,-0.1810418997435333,0.0635254920820135,0.0715234800276466,-1.3063510843630466,1.2231198640306862,0.0672621322432443,0.6898956308023019,0.485681059914044,-0.0945129392508033,-0.5527512725161375,-0.0135501783831486,0.1679288791679112,-0.0630115089970203,-0.7003358966405894,"16.418547,47.265332,16.423879,47.266297",Schach2,"[BBox(((16.418547, 47.265332), (16.423879, 47.266297)), crs=CRS('4326'))]","(7, 2)"
54,54,St,0,5.0,-0.3873718324524194,1.1722369332659022,-0.6901478433684709,0.7962202475425777,-0.8791513701789739,0.9332919975368268,-0.3128753946127495,0.3153680684124441,-0.584376764421395,0.1169645824066051,0.3936580135756884,0.8527204793512251,-0.1240992497923451,1.410770140549886,-0.0589216817697542,0.0807977966752004,0.000995232640723,-0.3937952927816355,-0.7251675411628202,-0.753442444275748,-0.5288128061705036,-0.5933087173029318,-1.0761249499938828,"16.203482,48.403690,16.207945,48.406795",St,"[BBox(((16.203482, 48.40369), (16.207945, 48.406795)), crs=CRS('4326'))]","(5, 6)"
55,55,St,1,5.0,-0.1113240992399879,1.095210364202276,-0.7725470614992578,0.6116613586986668,1.0496672055205991,0.6235712018940753,0.4518073064595849,1.5937375784253645,-0.5271192055131603,1.8657259358560392,1.5088504668539628,2.0837759345363085,2.729583374387544,0.6657960199164801,-0.3341398085063422,-0.149211436022988,-0.1863455148282729,1.68956873756893,0.896213076799233,1.5842019216933845,1.0044406343333407,1.5040117965404918,-0.1669257892954221,"16.203482,48.403690,16.207945,48.406795",St,"[BBox(((16.203482, 48.40369), (16.207945, 48.406795)), crs=CRS('4326'))]","(5, 6)"
56,56,St,2,5.0,-0.4028043454018132,1.147093715687416,-0.6632420777767585,0.844205558641994,-1.0436065879582774,-0.2436470259056327,-0.8233215856710638,-0.7437690158371798,1.4573713110632232,-0.4924216834842282,-0.7526466926424742,-0.4100657341792267,-0.615835714239216,0.8728701357323473,-0.8360279643336525,-0.4197172497562656,-0.6327454008490847,-0.4362721825362732,-0.7318724215577427,-0.6858529860252618,-0.621326702275734,-0.5582014217356734,-1.0707122055108902,"16.203482,48.403690,16.207945,48.406795",St,"[BBox(((16.203482, 48.40369), (16.207945, 48.406795)), crs=CRS('4326'))]","(5, 6)"
57,57,Ther,0,5.0,-0.7891247533702858,-1.1399927631677391,1.2654887965680024,0.7297790475587693,1.1393358325934524,0.3076559903384667,1.6332895014934357,-0.5686196569809634,-1.2106087381715278,0.126156896896592,0.4398866294897635,0.5304320855259982,-3.6531932115341768,2.867230138332153,0.5397334159464829,0.784355282638053,0.5776581613147749,0.024477642067625,-0.6164266657167721,-0.1917491165612595,0.0817890392241771,-0.0294506361713598,-0.8943272216263792,"16.254423,47.847943,16.263413,47.850924",Ther,"[BBox(((16.254423, 47.847943), (16.263413, 47.850924)), crs=CRS('4326'))]","(11, 6)"
58,58,Ther,1,5.0,-0.2137877857863421,-1.2364386233825484,1.0452217882607804,0.6781025586824753,1.391175734345911,-0.770172378498312,3.0431991294653247,2.125731083532989,-1.3911816017654797,5.640857818939768,4.525204205218512,4.700214102024272,3.203109249373836,3.5686848062094247,1.8806991866780576,2.5353845431216366,2.133396601301432,3.432729515498712,1.6433357166673646,2.684019757457528,3.693598141717447,3.269389350224654,0.3811065728463908,"16.254423,47.847943,16.263413,47.850924",Ther,"[BBox(((16.254423, 47.847943), (16.263413, 47.850924)), crs=CRS('4326'))]","(11, 6)"
59,59,Ther,2,5.0,-0.5107928911065208,-1.185225582454911,1.157850805905097,0.6411907809136924,0.6776725999040614,0.4625163881598438,1.1103860239973258,-0.6009130664594059,-1.371687131667828,-0.189332185166846,0.397239057883753,0.8840001886186027,-5.808677326842715,2.255119222960804,0.2021276983815059,0.7506478933468494,0.4207927122500151,0.3168959011374414,-0.2870207481270876,0.2163359221674001,0.4228748641350551,0.1943936324368523,-0.6695140252867176,"16.254423,47.847943,16.263413,47.850924",Ther,"[BBox(((16.254423, 47.847943), (16.263413, 47.850924)), crs=CRS('4326'))]","(11, 6)"
60,60,Um,0,5.0,0.3847125930745851,1.4947351714903183,-1.3279393879690562,0.2905288921102643,-0.1784308696703387,-0.5533678215483856,-0.5115145222304198,-0.016437842162761,-0.6743023455127638,0.1302490043517669,0.1613095392065249,0.4379957017935558,0.6339029538852595,0.8990105994471278,-0.3667855796913488,0.1920874203232054,0.0042516017143764,-0.6391685691007312,-0.7595324702434537,-0.5880958378371806,-0.5392867304940684,-0.4686653163387429,-0.7412184686016163,"15.439643,48.236622,15.441316,48.236969",Um,"[BBox(((15.439643, 48.236622), (15.441316, 48.236969)), crs=CRS('4326'))]","(2, 1)"
61,61,Um,1,5.0,-0.0061955954670783,0.8311145762183205,-0.6261651664721812,0.6374996031368146,1.4048329245771871,-2.845301709304754,3.2675815617913018,2.315785092917718,-0.8327054033667632,7.522565770040248,2.5064374948758394,2.3619388511786514,2.8991626293897244,2.258987948199926,3.146262148344705,2.2623496102778287,2.8318865129239503,5.566560230649729,3.59755571437292,3.92751669578748,3.5624996748906854,4.337529280684611,2.508134439871258,"15.439643,48.236622,15.441316,48.236969",Um,"[BBox(((15.439643, 48.236622), (15.441316, 48.236969)), crs=CRS('4326'))]","(2, 1)"
62,62,Um,2,5.0,0.0391941485017266,1.6792414382790202,-1.2915093694935753,-0.388647818835325,-1.3624660232978636,0.4377387245084236,-0.8770773417724915,-0.5522166553411196,0.5621006181002842,-0.1505674541739362,-0.7791763017944654,-0.7905764441999028,-0.3452587580557353,0.5869768788258918,-0.937102340254564,-0.4039928500129306,-0.6453745522376058,-0.926673263347714,-0.8791105827122481,-0.8898752350327139,-0.7380489637221888,-0.707887895565088,-0.7300899658369587,"15.439643,48.236622,15.441316,48.236969",Um,"[BBox(((15.439643, 48.236622), (15.441316, 48.236969)), crs=CRS('4326'))]","(2, 1)"
63,63,Abs,0,20.0,2.7463263299186185,-0.1595584260658333,-1.2792084535433783,0.6965584475668659,0.9978380776659858,-0.2436470259056327,-0.1668344294254132,-0.8710105694231793,-0.1980529883234016,-0.524449363737224,0.3618955099384489,-0.0267720511400994,-0.0690752795044123,0.8448862261866485,0.0682324954401609,0.2211014572629882,0.1728209992773978,0.1595901530728564,-0.0379946127422525,0.6848503012513697,0.7332825884230082,0.593823801825998,-0.0688481391026674,"15.969363,48.405107,15.972641,48.406845 ",Abs,"[BBox(((15.969363, 48.405107), (15.972641, 48.406845)), crs=CRS('4326'))]","(4, 3)"
64,64,Abs,1,20.0,1.7032895359860023,-0.3504194998065459,-0.602966594401058,0.9364850030639488,0.6633955681498372,-1.0489210945767888,1.847740306300368,0.7311210715146381,2.306178611780514,-0.1396433959998506,1.5313634853496585,1.047183063927443,0.9381388015125685,0.2532622799799175,0.8529447746577602,1.027204208821355,0.9144397967674394,1.1605855967841068,1.624587866619119,1.315068970768719,1.5527084127205333,1.4997842597799134,0.6253865202201243,"15.969363,48.405107,15.972641,48.406845 ",Abs,"[BBox(((15.969363, 48.405107), (15.972641, 48.406845)), crs=CRS('4326'))]","(4, 3)"
65,65,Abs,2,20.0,2.701785813417617,-0.1407305854065648,-1.2707590379756466,0.8165217253154065,0.55861363353701,0.9952361566653776,-0.3574427509498685,-1.108183778230055,-0.4083649077099872,-0.5037147318234484,0.1428108954378973,-0.5699535220526806,-0.0160303396682149,0.4246272480871005,-0.2228332055760916,-0.018299186648425,-0.1049530015708661,-0.0463711065180609,-0.4270352481173346,-0.1483160852271664,0.1221381855282006,0.0158763049944886,-0.3076472732478053,"15.969363,48.405107,15.972641,48.406845 ",Abs,"[BBox(((15.969363, 48.405107), (15.972641, 48.406845)), crs=CRS('4326'))]","(4, 3)"
66,66,Au1,0,20.0,0.7133343394087337,-0.926327987127668,0.3377748142626013,0.8312864364229192,0.298027472651419,0.2519062471227719,0.6520315481382417,0.4825525082031595,-0.5645875230534316,-0.5841729280030995,0.9063397049545958,0.5342033373000977,0.5067060100958889,1.1282260199120966,0.3666906782948519,0.3817185173916669,0.3364324506465539,-0.3140939073704878,-0.0418318740071046,0.6075044881293826,0.912780032289807,0.3654502024763416,0.2677647065008143,"16.529000,47.930621,16.533941,47.932141",Au1,"[BBox(((16.529, 47.930621), (16.533941, 47.932141)), crs=CRS('4326'))]","(6, 3)"
